Date,Open,High,Low,Close,biden,musk,trump,tim,bill,jeff
2017-03-20,2378.239990234375,2379.550048828125,2369.659912109375,2373.469970703125,0.3571428571428571,0.0,-0.13541666666666666,0.4,0.4166666666666667,0.5875
2017-03-21,2379.320068359375,2381.929931640625,2341.89990234375,2344.02001953125,0.3571428571428571,0.0,0.3333333333333333,0.4,0.4166666666666667,-0.007291666666666655
2017-03-22,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,0.3571428571428571,0.0,-0.04557291666666667,0.4,0.05,-0.007291666666666655
2017-03-23,2345.969970703125,2358.919921875,2342.1298828125,2345.9599609375,0.3571428571428571,0.0,0.16982142857142857,0.4,0.05,-0.007291666666666655
2017-03-24,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,-0.35714285714285715,0.05686968468883362,-0.040624999999999994,0.4,0.08750000000000002,-0.007291666666666655
2017-03-27,2329.110107421875,2344.89990234375,2322.25,2341.590087890625,0.0,0.026249999999999996,0.29861111111111116,0.4,0.0,-0.007291666666666655
2017-03-28,2339.7900390625,2363.780029296875,2337.6298828125,2358.570068359375,0.0,0.026249999999999996,0.1386904761904762,0.4,0.0,-0.007291666666666655
2017-03-29,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,0.03556818181818182,-0.1,0.002029220779220789,0.4,0.12613636363636363,-0.007291666666666655
2017-03-30,2361.31005859375,2370.419921875,2358.580078125,2368.06005859375,0.03556818181818182,-0.1,-0.015000000000000003,0.4,0.35,-0.007291666666666655
2017-03-31,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,0.5,0.16436011904761902,0.1675925925925926,0.4,0.25,0.125
2017-04-03,2362.340087890625,2365.8701171875,2344.72998046875,2358.840087890625,0.5,-0.06666666666666667,0.12000000000000002,0.4,-0.0625,0.125
2017-04-04,2354.760009765625,2360.530029296875,2350.719970703125,2360.159912109375,0.5,0.0,0.15000000000000002,0.4,0.0,0.125
2017-04-05,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,0.5,0.0,0.2027777777777778,0.4,0.21428571428571427,0.125
2017-04-06,2353.7900390625,2364.159912109375,2348.89990234375,2357.489990234375,0.08055555555555555,0.016666666666666666,0.10833333333333332,0.4,0.0,0.125
2017-04-07,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,0.08055555555555555,0.016666666666666666,0.0,0.4,0.25,0.125
2017-04-10,2357.159912109375,2366.3701171875,2351.5,2357.159912109375,0.2,0.21250000000000002,0.0,0.4,0.25,0.125
2017-04-11,2353.919921875,2355.219970703125,2337.25,2353.780029296875,0.2,0.21250000000000002,0.44375000000000003,0.4,0.2732323232323232,0.125
2017-04-12,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,0.2,0.21250000000000002,0.5345833333333333,0.4,0.0,0.125
2017-04-13,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,0.2,0.07500000000000001,0.14457671957671955,0.4,-0.35,0.125
2017-04-17,2332.6201171875,2349.139892578125,2332.510009765625,2349.010009765625,0.2,0.3,0.10318287037037038,0.4,-0.35,0.125
2017-04-18,2342.530029296875,2348.35009765625,2334.5400390625,2342.18994140625,0.2,-0.125,-0.05595238095238094,0.4,0.035416666666666666,0.125
2017-04-19,2346.7900390625,2352.6298828125,2335.050048828125,2338.169921875,-0.05,0.18125000000000002,0.049479166666666664,0.4,0.2916666666666667,0.125
2017-04-20,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,-0.05,0.18125000000000002,0.07803030303030303,0.4,0.03333333333333329,0.125
2017-04-21,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,-0.05,0.18125000000000002,0.16289141414141414,0.4,0.2,0.125
2017-04-24,2370.330078125,2376.97998046875,2369.18994140625,2374.14990234375,-0.05,0.18125000000000002,0.023258417508417506,0.4,0.5,0.125
2017-04-25,2381.510009765625,2392.47998046875,2381.14990234375,2388.610107421875,-0.05,0.16666666666666666,-0.053125,0.4,0.08333333333333334,0.125
2017-04-26,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,-0.05,0.16666666666666666,0.11857142857142858,0.4,0.3483333333333334,0.125
2017-04-27,2389.699951171875,2392.10009765625,2382.679931640625,2388.77001953125,-0.05,0.16666666666666666,0.009864672364672367,0.4,-0.4,0.125
2017-04-28,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,-0.05,-0.4583333333333333,0.07611111111111112,0.4,0.75,0.125
2017-05-01,2388.5,2394.489990234375,2384.830078125,2388.330078125,-0.05,-0.08703703703703704,0.0890625,0.4,-0.08181818181818182,0.125
2017-05-02,2391.050048828125,2392.929931640625,2385.820068359375,2391.169921875,-0.05,0.85,0.0890625,0.4,0.8,0.125
2017-05-03,2386.5,2389.820068359375,2379.75,2388.1298828125,-0.05,0.85,0.2104166666666667,0.4,0.35000000000000003,0.125
2017-05-04,2389.7900390625,2391.429931640625,2380.35009765625,2389.52001953125,-0.05,0.85,-0.11435185185185187,0.4,-0.2916666666666667,0.125
2017-05-05,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,0.4916666666666667,0.10151515151515152,0.3613095238095238,0.4,0.575,0.125
2017-05-08,2399.93994140625,2401.360107421875,2393.919921875,2399.3798828125,0.4916666666666667,0.25,0.09375,0.4,0.75,0.2
2017-05-09,2401.580078125,2403.8701171875,2392.43994140625,2396.919921875,0.4916666666666667,0.2415151515151515,0.095,0.4,0.75,0.2
2017-05-10,2396.7900390625,2399.739990234375,2392.7900390625,2399.6298828125,0.0,0.2415151515151515,-0.01388888888888889,0.4,-0.009375000000000001,0.2
2017-05-11,2394.840087890625,2395.719970703125,2381.739990234375,2394.43994140625,0.0,0.09,0.0,0.4,0.0,0.2
2017-05-12,2392.43994140625,2392.43994140625,2387.18994140625,2390.89990234375,0.0,-0.0828125,0.02305555555555555,0.4,0.1632637135241302,0.2
2017-05-15,2393.97998046875,2404.050048828125,2393.93994140625,2402.320068359375,0.0,0.0,0.032380952380952385,0.4,0.1632637135241302,0.2
2017-05-16,2404.550048828125,2405.77001953125,2396.050048828125,2400.669921875,0.0,0.0,0.032380952380952385,0.4,0.621875,0.0
2017-05-17,2382.949951171875,2384.8701171875,2356.2099609375,2357.030029296875,0.0,-0.027314814814814816,0.4,0.4,0.621875,0.0
2017-05-18,2354.68994140625,2375.739990234375,2352.719970703125,2365.719970703125,0.6166666666666667,0.14008618136249715,0.027380952380952395,0.4,0.621875,0.0
2017-05-19,2371.3701171875,2389.06005859375,2370.429931640625,2381.72998046875,0.6166666666666667,0.14008618136249715,0.21166666666666667,0.4,0.4,0.0
2017-05-22,2387.2099609375,2395.4599609375,2386.919921875,2394.02001953125,0.6166666666666667,0.14008618136249715,0.0,0.4,0.4,0.0
2017-05-23,2397.0400390625,2400.85009765625,2393.8798828125,2398.419921875,0.6166666666666667,0.10287097162097163,0.2011038961038961,0.4,0.0,0.0
2017-05-24,2401.409912109375,2405.580078125,2397.989990234375,2404.389892578125,0.6166666666666667,0.20085291692434545,0.5,0.4,0.6,0.0
2017-05-25,2409.5400390625,2418.7099609375,2408.010009765625,2415.070068359375,0.6166666666666667,0.041666666666666664,0.625,0.4,0.43333333333333335,0.0
2017-05-26,2414.5,2416.679931640625,2412.199951171875,2415.820068359375,0.5,0.0,0.20750000000000002,0.4,-0.05,0.0
2017-05-30,2411.669921875,2415.260009765625,2409.429931640625,2412.909912109375,0.5,0.2541666666666667,-0.052500000000000005,0.4,0.7,0.0
2017-05-31,2415.6298828125,2415.989990234375,2403.590087890625,2411.800048828125,0.5,0.2541666666666667,0.07261904761904761,0.4,0.5787878787878787,0.0
2017-06-01,2415.64990234375,2430.06005859375,2413.5400390625,2430.06005859375,0.12341269841269842,0.19791666666666669,0.16,0.4,0.45,0.0
2017-06-02,2431.280029296875,2440.22998046875,2427.7099609375,2439.070068359375,0.125,0.3,0.15222353404171585,0.4,0.2875,0.0
2017-06-05,2437.830078125,2439.550048828125,2434.320068359375,2436.10009765625,0.125,0.09890740740740742,0.02288773148148147,0.4,0.2875,0.0
2017-06-06,2431.919921875,2436.2099609375,2428.1201171875,2429.330078125,0.125,0.06495726495726496,0.042730880230880224,0.4,0.06856060606060607,0.0
2017-06-07,2432.030029296875,2435.280029296875,2424.75,2433.139892578125,0.125,0.3067708333333333,0.16666666666666666,0.4,0.3666666666666667,0.0
2017-06-08,2434.27001953125,2439.27001953125,2427.93994140625,2433.7900390625,-0.8,0.0665289256198347,0.1958333333333333,0.4,0.625,0.0
2017-06-09,2436.389892578125,2446.199951171875,2415.699951171875,2431.77001953125,-0.8,0.1925770308123249,0.1958333333333333,0.4,-0.057291666666666685,0.0
2017-06-12,2425.8798828125,2430.3798828125,2419.969970703125,2429.389892578125,-0.8,0.15454545454545454,0.16,0.4,0.8,0.0
2017-06-13,2434.14990234375,2441.489990234375,2431.280029296875,2440.35009765625,0.125,0.22178571428571428,0.11642561983471073,0.4,0.07604166666666667,0.018181818181818174
2017-06-14,2443.75,2443.75,2428.340087890625,2437.919921875,0.125,0.0,0.425,0.4,0.06818181818181818,0.018181818181818174
2017-06-15,2424.139892578125,2433.949951171875,2418.530029296875,2432.4599609375,0.3083333333333333,0.3833333333333333,-0.00476190476190476,0.4,0.06818181818181818,0.0
2017-06-16,2431.239990234375,2433.14990234375,2422.8798828125,2433.14990234375,0.8,0.3833333333333333,0.16969135802469137,0.4,0.0,0.5222222222222223
2017-06-19,2442.550048828125,2453.820068359375,2441.7900390625,2453.4599609375,0.8,0.0057823129251700755,0.18288690476190475,0.4,0.8,0.5222222222222223
2017-06-20,2450.659912109375,2450.659912109375,2436.60009765625,2437.030029296875,0.8,0.085,0.2537878787878788,0.4,0.8,1.0
2017-06-21,2439.31005859375,2442.22998046875,2430.739990234375,2435.610107421875,0.30000000000000004,0.10595238095238095,0.53614417989418,0.4,0.4666666666666667,1.0
2017-06-22,2437.39990234375,2441.6201171875,2433.27001953125,2434.5,0.30000000000000004,0.09166666666666665,0.08955853174603176,0.4,0.4666666666666667,1.0
2017-06-23,2434.64990234375,2441.39990234375,2431.110107421875,2438.300048828125,0.30000000000000004,0.0753472222222222,0.1394345238095238,0.4,0.6166666666666666,1.0
2017-06-26,2443.320068359375,2450.419921875,2437.030029296875,2439.070068359375,0.07992424242424241,0.1778306878306878,0.01180555555555556,0.4,0.18333333333333335,1.0
2017-06-27,2436.340087890625,2440.14990234375,2419.3798828125,2419.3798828125,0.7,0.0687908496732026,0.1229074074074074,0.4,-0.0625,1.0
2017-06-28,2428.699951171875,2442.969970703125,2428.02001953125,2440.68994140625,0.7,0.0687908496732026,-0.0632936507936508,0.4,0.1875,1.0
2017-06-29,2442.3798828125,2442.72998046875,2405.699951171875,2419.699951171875,0.7,0.0687908496732026,0.11568181818181819,0.4,-0.14583333333333331,1.0
2017-06-30,2429.199951171875,2432.7099609375,2421.64990234375,2423.409912109375,0.7,0.13571428571428573,0.1796386946386946,0.4,-0.09999999999999998,1.0
2017-07-03,2431.389892578125,2439.169921875,2428.68994140625,2429.010009765625,0.7,0.08541666666666665,0.09552083333333333,0.4,-0.09999999999999998,1.0
2017-07-05,2430.780029296875,2434.89990234375,2422.050048828125,2432.5400390625,0.7,0.225,-0.041666666666666664,0.4,0.0,1.0
2017-07-06,2423.43994140625,2424.280029296875,2407.699951171875,2409.75,0.7,0.225,0.0,0.4,0.0,1.0
2017-07-07,2413.52001953125,2426.919921875,2413.52001953125,2425.179931640625,0.7,0.0,0.3550925925925926,0.4,0.17500000000000002,0.4
2017-07-10,2424.510009765625,2432.0,2422.27001953125,2427.429931640625,0.7,0.20108465608465606,-0.00611888111888112,0.4,0.3666666666666667,0.4
2017-07-11,2427.35009765625,2429.300048828125,2412.7900390625,2425.530029296875,0.7,0.20108465608465606,-0.09085317460317459,0.4,0.3666666666666667,0.13333333333333333
2017-07-12,2435.75,2445.760009765625,2435.75,2443.25,0.20569534632034633,0.37333333333333335,0.13287037037037036,0.4,0.04375,0.13333333333333333
2017-07-13,2444.989990234375,2449.320068359375,2441.68994140625,2447.830078125,0.20569534632034633,0.135,0.20713203463203464,0.4,0.5,0.13333333333333333
2017-07-14,2449.159912109375,2463.5400390625,2446.68994140625,2459.27001953125,0.20569534632034633,0.140645667989418,0.3200331234422144,0.4,0.8,0.13333333333333333
2017-07-17,2459.5,2462.820068359375,2457.159912109375,2459.139892578125,0.20569534632034633,-0.06744444444444445,0.374375,0.4,0.0,0.13333333333333333
2017-07-18,2455.8798828125,2460.919921875,2450.340087890625,2460.610107421875,0.31161616161616157,0.04308201058201059,0.02419191919191918,0.4,0.15714285714285714,0.65
2017-07-19,2463.85009765625,2473.830078125,2463.85009765625,2473.830078125,0.31161616161616157,0.04308201058201059,0.04523809523809523,0.4,0.2,0.65
2017-07-20,2475.56005859375,2477.6201171875,2468.429931640625,2473.449951171875,0.31161616161616157,0.04308201058201059,0.0,0.4,-0.24444444444444444,0.65
2017-07-21,2467.39990234375,2472.5400390625,2465.06005859375,2472.5400390625,0.0,0.05,0.03409090909090909,0.4,0.0,0.65
2017-07-24,2472.0400390625,2473.10009765625,2466.320068359375,2469.909912109375,0.0,0.08259637188208617,-0.14347943722943723,0.4,0.0,0.65
2017-07-25,2477.8798828125,2481.239990234375,2474.909912109375,2477.1298828125,-0.37083333333333335,0.08259637188208617,0.03514467592592593,0.4,0.0,0.65
2017-07-26,2479.969970703125,2481.68994140625,2474.93994140625,2477.830078125,-0.37083333333333335,-0.4,0.18388500388500392,0.4,0.3166666666666667,0.65
2017-07-27,2482.760009765625,2484.0400390625,2459.929931640625,2475.419921875,0.2,0.0,-0.013541666666666674,0.4,0.3166666666666667,0.65
2017-07-28,2469.1201171875,2473.530029296875,2464.659912109375,2472.10009765625,0.2,0.03706666666666666,0.12588383838383838,0.4,0.2,0.65
2017-07-31,2475.93994140625,2477.9599609375,2468.530029296875,2470.300048828125,0.28472222222222227,0.24583333333333335,0.0,0.4,0.35,0.65
2017-08-01,2477.10009765625,2478.510009765625,2471.139892578125,2476.35009765625,0.8000000000000002,0.5,0.13583333333333333,0.4,0.07500000000000004,0.65
2017-08-02,2480.3798828125,2480.3798828125,2466.47998046875,2477.570068359375,0.8000000000000002,0.5416666666666666,0.24166666666666667,0.4,0.07500000000000004,0.65
2017-08-03,2476.030029296875,2476.030029296875,2468.85009765625,2472.159912109375,0.8000000000000002,0.0,0.28250000000000003,0.4,0.0875,0.0
2017-08-04,2476.8798828125,2480.0,2472.080078125,2476.830078125,0.8000000000000002,0.0,0.17723633392751043,0.4,0.0,0.0
2017-08-07,2477.139892578125,2480.949951171875,2475.8798828125,2480.909912109375,0.0,0.012499999999999997,0.04297889610389608,0.4,0.3,0.0
2017-08-08,2478.35009765625,2490.8701171875,2470.320068359375,2474.919921875,0.0,0.015625,0.14041666666666666,0.4,0.25,0.0
2017-08-09,2465.35009765625,2474.409912109375,2462.080078125,2474.02001953125,0.0,0.015625,-0.015208333333333332,0.4,0.25,0.0
2017-08-10,2465.3798828125,2465.3798828125,2437.75,2438.2099609375,0.0,0.015625,-0.04166666666666667,0.4,0.0,0.0
2017-08-11,2441.0400390625,2448.090087890625,2437.85009765625,2441.320068359375,0.0,0.19886363636363635,-0.006912878787878794,0.4,0.43333333333333335,0.13636363636363635
2017-08-14,2454.9599609375,2468.219970703125,2454.9599609375,2465.840087890625,0.0,-0.1,0.09682539682539683,0.4,0.43333333333333335,0.13636363636363635
2017-08-15,2468.659912109375,2468.89990234375,2461.610107421875,2464.610107421875,0.0,0.12966190476190476,-0.006843434343434335,0.4,0.43333333333333335,0.13636363636363635
2017-08-16,2468.6298828125,2474.929931640625,2463.860107421875,2468.110107421875,0.0,-0.15,0.48143939393939394,0.4,0.0,0.13636363636363635
2017-08-17,2462.949951171875,2465.02001953125,2430.010009765625,2430.010009765625,0.0,-0.15,0.08348214285714285,0.4,-0.05,0.13636363636363635
2017-08-18,2427.639892578125,2440.27001953125,2420.68994140625,2425.550048828125,0.19318181818181818,-0.15,-0.12008744855967077,0.4,-0.05,0.13636363636363635
2017-08-21,2425.5,2430.580078125,2417.35009765625,2428.3701171875,0.19318181818181818,0.20833333333333334,-0.05902777777777778,0.4,0.0,0.13636363636363635
2017-08-22,2433.75,2454.77001953125,2433.669921875,2452.510009765625,0.19318181818181818,0.2,0.3472727272727273,0.4,0.0,0.13636363636363635
2017-08-23,2444.8798828125,2448.909912109375,2441.419921875,2444.0400390625,0.19318181818181818,0.17977272727272728,0.2590909090909091,0.4,0.0,0.13636363636363635
2017-08-24,2447.909912109375,2450.389892578125,2436.18994140625,2438.969970703125,0.19318181818181818,-0.15000000000000002,0.0587797619047619,0.4,0.65,0.13636363636363635
2017-08-25,2444.719970703125,2453.9599609375,2442.219970703125,2443.050048828125,-1.0,0.008531746031746027,0.10729166666666667,0.4,0.16818181818181818,0.13636363636363635
2017-08-28,2447.35009765625,2449.1201171875,2439.030029296875,2444.239990234375,-1.0,-0.006816666666666663,0.04,0.4,0.16818181818181818,0.13636363636363635
2017-08-29,2431.93994140625,2449.18994140625,2428.199951171875,2446.300048828125,-1.0,0.14642857142857144,0.1,0.4,0.16818181818181818,0.13636363636363635
2017-08-30,2446.06005859375,2460.31005859375,2443.77001953125,2457.590087890625,-1.0,0.0375,-0.23499999999999996,0.4,0.11818181818181817,0.13636363636363635
2017-08-31,2462.64990234375,2475.010009765625,2462.64990234375,2471.64990234375,-1.0,0.04249999999999998,0.09333333333333332,0.4,0.11818181818181817,0.25
2017-09-01,2474.419921875,2480.3798828125,2473.85009765625,2476.550048828125,-1.0,0.125,0.39502314814814815,0.4,0.9,0.25
2017-09-05,2470.35009765625,2471.969970703125,2446.550048828125,2457.85009765625,-1.0,0.125,0.03333333333333333,0.4,-0.9750000000000001,0.25
2017-09-06,2463.830078125,2469.639892578125,2459.199951171875,2465.5400390625,-1.0,0.125,0.0,0.4,0.22,0.25
2017-09-07,2468.06005859375,2468.6201171875,2460.2900390625,2465.10009765625,-1.0,0.125,0.1025,0.4,0.2,0.25
2017-09-08,2462.25,2467.110107421875,2459.39990234375,2461.429931640625,0.0,0.125,0.2556818181818182,0.4,0.1875,0.25
2017-09-11,2474.52001953125,2488.949951171875,2474.52001953125,2488.110107421875,0.0,0.125,0.20916666666666667,0.4,0.0,0.25
2017-09-12,2491.93994140625,2496.77001953125,2490.3701171875,2496.47998046875,0.0,0.125,0.20916666666666667,0.4,0.85,0.25
2017-09-13,2493.889892578125,2498.3701171875,2492.139892578125,2498.3701171875,0.0,0.0961111111111111,0.37,0.4,-0.14255050505050507,0.25
2017-09-14,2494.56005859375,2498.429931640625,2491.35009765625,2495.6201171875,0.0,0.0961111111111111,0.21743055555555557,0.4,0.3,0.25
2017-09-15,2495.669921875,2500.22998046875,2493.159912109375,2500.22998046875,0.09659090909090909,0.5,-0.16510378510378507,0.4,0.0,0.0
2017-09-18,2502.510009765625,2508.320068359375,2499.919921875,2503.8701171875,0.09659090909090909,0.2875,1.0,0.4,0.22916666666666666,0.0
2017-09-19,2506.2900390625,2507.840087890625,2503.18994140625,2506.64990234375,0.2393939393939394,0.2875,0.29453125,0.4,0.4333333333333333,0.0
2017-09-20,2506.840087890625,2508.85009765625,2496.669921875,2508.239990234375,-0.01590909090909092,0.325,0.218582564778217,0.4,0.4333333333333333,0.0
2017-09-21,2507.159912109375,2507.159912109375,2499.0,2500.60009765625,0.4083333333333333,0.2604166666666667,0.2513462547553456,0.4,0.4333333333333333,0.0
2017-09-22,2497.260009765625,2503.469970703125,2496.5400390625,2502.219970703125,0.0,0.2604166666666667,0.16180555555555556,0.4,0.2916666666666667,0.0
2017-09-25,2499.389892578125,2502.5400390625,2488.030029296875,2496.659912109375,0.06666666666666667,0.2604166666666667,0.32083333333333336,0.4,0.2,0.44999999999999996
2017-09-26,2501.0400390625,2503.510009765625,2495.1201171875,2496.840087890625,0.0,0.2125,0.13415032679738564,0.4,0.21875,0.44999999999999996
2017-09-27,2503.300048828125,2511.75,2495.909912109375,2507.0400390625,0.0,0.05367965367965369,0.2846836007130125,0.4,0.21875,0.44999999999999996
2017-09-28,2503.409912109375,2510.81005859375,2502.929931640625,2510.06005859375,0.175,0.25,0.18523809523809523,0.4,0.5166666666666666,0.44999999999999996
2017-09-29,2509.9599609375,2519.43994140625,2507.989990234375,2519.360107421875,0.25,0.10119047619047616,0.25520833333333337,0.4,0.17992424242424243,0.44999999999999996
2017-10-02,2521.199951171875,2529.22998046875,2520.39990234375,2529.1201171875,-0.4041666666666667,0.3214285714285714,0.20000000000000004,0.4,0.2181818181818182,0.44999999999999996
2017-10-03,2530.340087890625,2535.1298828125,2528.85009765625,2534.580078125,0.575,0.0,0.9,0.4,0.2181818181818182,0.0
2017-10-04,2533.47998046875,2540.530029296875,2531.800048828125,2537.739990234375,0.0,0.0,0.25453703703703706,0.4,0.2181818181818182,0.2875
2017-10-05,2540.860107421875,2552.510009765625,2540.02001953125,2552.070068359375,0.8,0.32406250000000003,0.05113636363636364,0.4,0.5,0.2875
2017-10-06,2547.43994140625,2549.409912109375,2543.7900390625,2549.330078125,0.65,0.08054421768707484,-0.016666666666666666,0.4,-0.041666666666666664,0.365
2017-10-09,2551.389892578125,2551.820068359375,2541.60009765625,2544.72998046875,0.65,-0.041335978835978844,0.03567708333333333,0.4,0.15000000000000002,0.365
2017-10-10,2549.989990234375,2555.22998046875,2544.860107421875,2550.639892578125,0.65,-0.19599999999999998,0.1685,0.4,0.234375,0.365
2017-10-11,2550.6201171875,2555.239990234375,2547.949951171875,2555.239990234375,0.65,-0.19599999999999998,0.03738095238095238,0.4,0.5,0.365
2017-10-12,2552.8798828125,2555.330078125,2548.31005859375,2550.929931640625,0.65,0.09513888888888888,0.2838131313131313,0.4,0.5,0.365
2017-10-13,2555.659912109375,2557.64990234375,2552.090087890625,2553.169921875,-0.5,0.5333333333333333,0.15454545454545454,0.4,0.15,0.365
2017-10-16,2555.570068359375,2559.469970703125,2552.639892578125,2557.639892578125,0.022222222222222223,0.5333333333333333,0.030965909090909086,0.4,0.15,0.365
2017-10-17,2557.169921875,2559.7099609375,2554.68994140625,2559.360107421875,0.022222222222222223,-0.125,0.5236111111111111,0.4,0.0,0.365
2017-10-18,2562.8701171875,2564.110107421875,2559.669921875,2561.260009765625,0.3181818181818182,-0.125,0.14518716577540106,0.4,0.0,0.365
2017-10-19,2553.389892578125,2562.360107421875,2547.919921875,2562.10009765625,0.9,-0.09062500000000001,0.09423076923076924,0.4,0.13333333333333333,0.365
2017-10-20,2567.56005859375,2575.43994140625,2567.56005859375,2575.2099609375,0.9,0.2625,0.2599330357142858,0.4,-0.06666666666666667,0.4375
2017-10-23,2578.080078125,2578.2900390625,2564.330078125,2564.97998046875,0.9,0.09999999999999999,0.37222222222222223,0.4,0.6,0.6287878787878788
2017-10-24,2568.659912109375,2572.179931640625,2565.580078125,2569.1298828125,0.9,0.09999999999999999,-0.040357142857142855,0.4,0.6,0.6287878787878788
