id,time,url,tweet,replies,retweets,quotes,likes
9.28114e+17,2017-11-08 04:17:00,https://twitter.com/JoeBiden/status/928114153784569856,And mayors like Rick Kriseman and Joyce Craig who are incredible leaders in their communities.,48,530,20,5458
9.28114e+17,2017-11-08 04:18:00,https://twitter.com/JoeBiden/status/928114362837061637,Juanita Perez Williams ran an incredible campaign in Syracuse. So proud of the work she did. And still hoping for a win for Manka Dhingra that will change the shape of Washingtonâs state Senate!,107,602,11,5969
9.28441e+17,2017-11-09 01:54:00,https://twitter.com/JoeBiden/status/928440602668171267,"Youâre going to make us all proud, Danica. https://t.co/doouBh0qME",800,18862,609,137694
9.2954e+17,2017-11-12 02:42:00,https://twitter.com/JoeBiden/status/929539924692480001,May today serve as a reminder of our solemn duty to look after the men and women who have served in our Armed Forces and sacrificed so much for this country. #VeteransDay2017. https://t.co/fxGOqbzeSr,344,2024,53,16483
9.3344e+17,2017-11-22 20:58:00,https://twitter.com/JoeBiden/status/933439675393560576,"Thank you to the #AmericanPromiseTour moderators and thousands of readers who attended events or picked up a copy of #PromiseMeDad. Honored to be able to share the story of my son Beau, and what a remarkable man he was. https://t.co/Y7IzxKqXtV https://t.co/Qp0l3qTJTz",158,460,23,4867
9.34478e+17,2017-11-25 17:43:00,https://twitter.com/JoeBiden/status/934477534368018434,"Today, on the International Day for the Elimination of Violence Against Women, let's remember all the work that remains and recommit ourselves to action: https://t.co/BEOky10g2H",369,4991,140,22809
9.35967e+17,2017-11-29 20:21:00,https://twitter.com/JoeBiden/status/935967069014814721,"Every week, weâll hear from leaders in business, politics, academicsâand everyday Americans sharing bright ideas that keep us moving forward.",54,239,12,1674
9.35967e+17,2017-11-29 20:21:00,https://twitter.com/JoeBiden/status/935966975834099712,"Today Iâm announcing the launch of the Biden Forum, a new space for conversations about Americaâs future: https://t.co/RS1zFw4Psk https://t.co/XT731eD6ta",699,2451,342,13507
9.35967e+17,2017-11-29 20:22:00,https://twitter.com/JoeBiden/status/935967211159769089,"Throughout my career in public service, Iâve heard a lot of great ideas, and developed a few of my own. Now we want to hear yours. Join us: https://t.co/d11GvD5eFJ",276,326,53,1841
9.364e+17,2017-12-01 01:03:00,https://twitter.com/JoeBiden/status/936400330337632257,One of the best shines Iâve ever had. https://t.co/1BwrihNF32,175,825,65,14899
9.36412e+17,2017-12-01 01:50:00,https://twitter.com/JoeBiden/status/936412041216114688,No one who has ever met Sandy Winnefeld has doubted his strength or resolve. And no one who reads this article will ever forget it. Sandy &amp; Mary - thank you for summoning the courage to turn your heartbreak into action to end this epidemic. https://t.co/8CKEgmt61S,83,782,39,3292
9.36982e+17,2017-12-02 15:34:00,https://twitter.com/JoeBiden/status/936981794787696640,"I've been on the road talking about #PromiseMeDad, the book I wrote about my son Beau, but I've been most amazed listening to your stories. Incredible people overcoming loss, finding hope and purpose in their lives. Thank you for sharing. You inspire me. https://t.co/Y7IzxK9m5l https://t.co/eOaplWRr8N",229,727,40,6983
9.38517e+17,2017-12-06 21:15:00,https://twitter.com/JoeBiden/status/938517364882190337,I'm going to keep speaking out on the importance of standing up to the Kremlin through my work @PennBiden. My colleague @mikercarpenter and I have written in @ForeignAffairs about the steps we need to take to defend our democracy. https://t.co/o2b9Do0nTf,196,1917,69,6364
9.38534e+17,2017-12-06 22:20:00,https://twitter.com/JoeBiden/status/938533561770106880,"Be who you are. Stand for what you are. Few people embody that better than @melindagates. Enjoyed discussing #PromiseMeDad, public service, and faith with such a remarkable woman in Seattle last weekend. #AmericanPromiseTour https://t.co/IFfARAWyct",1366,1220,99,7786
9.4003e+17,2017-12-11 01:27:00,https://twitter.com/JoeBiden/status/940030138556674048,"Itâs a little too cold for ice cream in Madison, but I hope you liked the cupcakes all the same. Thanks for spending your birthday with me, @ElaineWelteroth - hope this next year is a great one. #AmericanPromiseTour https://t.co/qj0d6xbz8n",135,416,38,5542
9.40293e+17,2017-12-11 18:52:00,https://twitter.com/JoeBiden/status/940293261180186624,"The people of California are on my mind as they suffer through these devastating wildfires. Amidst the loss, Iâm inspired by the bravery &amp; commitment of our firefighters. Day after day going back into the flames, risking their lives to save others. Incredible bravery.",389,5232,164,36956
9.40327e+17,2017-12-11 21:05:00,https://twitter.com/JoeBiden/status/940326781688664074,"Tomorrow, the people of Alabama will decide whether the United States Senate will gain the courage, character, and integrity of Doug Jones. Find your friends who can vote there, and make sure they're planning on doing it. 

https://t.co/JTf5VPJCpu",332,6608,213,20628
9.40789e+17,2017-12-13 03:41:00,https://twitter.com/JoeBiden/status/940788655219728386,"Doug Jones. Thank you, Alabama. Youâve elected a man of incredible integrity, grit, and character. A fighter for working class and middle class Alabamians. He is going to make you proud in the Senate.",1604,38705,1105,227517
9.41017e+17,2017-12-13 18:48:00,https://twitter.com/JoeBiden/status/941016902876442624,Help your friends and loved ones get the peace of mind of health insurance for 2018. Remind them that this Friday is the deadline to sign up for health insurance through https://t.co/B3aPObavkV,267,6670,120,16247
9.41083e+17,2017-12-13 23:09:00,https://twitter.com/JoeBiden/status/941082555150995456,"Ann Arbor - Iâm terribly sorry I wonât get to see you this evening, but we want to make sure everyone can safely make it to #AmericanPromiseTour. Be safe in the snow. Iâm looking forward to seeing you on February 5th.",166,511,43,8934
9.41459e+17,2017-12-15 00:04:00,https://twitter.com/JoeBiden/status/941458866516217858,Itâs been five years since 20 first-graders and 6 educators were murdered by a gunman at Sandy Hook Elementary School. Their families continue to inspire me with their courage in turning tragedy into purpose. https://t.co/RSOU6d7dXI,279,3688,110,19815
9.44979e+17,2017-12-24 17:10:00,https://twitter.com/JoeBiden/status/944978640508522496,"Jill and I, and the whole Biden family, want to wish you a happy, healthy, and safe holiday season. https://t.co/X2xHY8pjtT",3284,10905,761,88415
9.47878e+17,2018-01-01 17:09:00,https://twitter.com/JoeBiden/status/947877562629414912,"Boston has had many great mayors in its remarkable history, and @marty_walsh can proudly take his place among any of them. Thank you, Mayor, for giving me the honor of presiding over your swearing-in today. https://t.co/wiK3t5u8wX",173,940,54,9393
9.51844e+17,2018-01-12 15:51:00,https://twitter.com/JoeBiden/status/951844048159068160,"Itâs not how a president should speak. Itâs not how a president should behave. Most of all, itâs not what a president should believe. Weâre better than this.",12695,138872,6487,494693
9.53027e+17,2018-01-15 22:13:00,https://twitter.com/JoeBiden/status/953027386974638080,"Dr. King said that change âcomes through continuous struggle.â As we celebrate his legacy today, weâre once again living through a battle for the soul of this nation. We'll win this battle by following his example: standing up, getting involved, and demanding our voices be heard.",684,13735,308,60906
9.556e+17,2018-01-23 00:37:00,https://twitter.com/JoeBiden/status/955600252148600832,This country has made great progress in changing the culture around advancing LGBTQ equality and ending violence against women. But there's plenty of work left to do. I'm pleased to have some of the best and brightest minds on these issues working with us. https://t.co/ADHtIBPll0,472,4804,160,29615
9.58553e+17,2018-01-31 04:12:00,https://twitter.com/JoeBiden/status/958553443429478400,"Proud to call you a friend, @RepJoeKennedy. You captured the idealism and optimism of our party â and this nation. Because you understand that everyone is entitled to be treated with dignity. And that in this country, no one gets left behind. Well done.",1480,18794,513,99747
9.60369e+17,2018-02-05 04:26:00,https://twitter.com/JoeBiden/status/960368920367640577,"This team never gave up. No matter the injuries, no matter the odds. They showed incredible heart. What a great win tonight, @Eagles. #FlyEaglesFly",322,6189,221,47983
9.61758e+17,2018-02-09 00:24:00,https://twitter.com/JoeBiden/status/961757689918390272,Incredible day opening the new @PennBiden Center in Washington. We're working on the foreign policy challenges of this new century and keeping America strong in the world. Looking forward to working with Dr. Gutmann and the @Penn community to engage a new generation of leaders. https://t.co/NyjGW0ysDV,197,1188,39,9115
9.61975e+17,2018-02-09 14:49:00,https://twitter.com/JoeBiden/status/961975243983245312,William Gay is the real deal - on and off the field. Heâs using his voice to get other men involved to end sexual assault and domestic violence. He understands what this fight is all about. Iâm glad to have you on the @BidenFoundation team @Southcity22. https://t.co/QbF4Ryf17I,176,4133,170,22662
9.62117e+17,2018-02-10 00:10:00,https://twitter.com/JoeBiden/status/962116614811463680,Iâm in Indianapolis with @southcity22 and we have a message for thousands of fraternity brothers and sorority sisters here at #AFLVCentral and all across the country: #ItsOnUs to end sexual assault on college campuses. https://t.co/U3acVBAVJ4,236,2028,146,11550
9.63567e+17,2018-02-14 00:12:00,https://twitter.com/JoeBiden/status/963566562157514752,We had the honor of having Jesmyn Ward moderate the 30th event on the #AmericanPromiseTour last night. It was wonderful to share the stage with such an incredible and acclaimed writer to discuss #PromiseMeDad. https://t.co/Nw3HqiTWyg,90,353,20,4403
9.63756e+17,2018-02-14 12:44:00,https://twitter.com/JoeBiden/status/963755815856459776,We need to believe women like Colbie. We need to recognize the incredible courage it takes for women like her to come forward. And we need to change the culture so those who live in fear can safely get the support they deserve. https://t.co/aIE49mOU0K,405,4731,210,26465
9.64135e+17,2018-02-15 13:52:00,https://twitter.com/JoeBiden/status/964135454353354752,I am at a loss for what more to say. I grieve with the families in Parkland today. I grieve with the families across the country who have suffered loss due to gun violence. Congress has a moral obligation to take action and spare more families from this violence.,1256,15011,447,73919
9.66659e+17,2018-02-22 12:59:00,https://twitter.com/JoeBiden/status/966658832150745089,"Rev. Graham was spiritual advisor to a dozen Presidents - and countless millions of Americans. We remember his example of dignity and humility today, and Jill and I send our thoughts and condolences to the entire Graham family.",223,354,32,5993
9.67066e+17,2018-02-23 15:59:00,https://twitter.com/JoeBiden/status/967066282305703936,"When I wrote the Violence Against Women Act in 1994, it included a provision that empowered women to take abusers to civil court. The Supreme Court wrongly struck it down. Now it is time for Congress to step up and fix this. https://t.co/bzgD80sULc",202,2586,85,11985
9.68213e+17,2018-02-26 19:56:00,https://twitter.com/JoeBiden/status/968213300956880897,"We need to give young immigrants who came to our country as children permanent assurance that they are safe here, and we need to give them this peace of mind now. They shouldnât have to spend another day living with fear and uncertainty.",641,7481,215,41626
9.68937e+17,2018-02-28 19:53:00,https://twitter.com/JoeBiden/status/968937201416491008,"It takes courage to speak out against sexual assault, or to step in to stop it from happening. 

If you know someone who has stepped up to the front lines of this fight, I want to hear about it.

Nominate them today, because #ItsOnUs to change the culture: https://t.co/BWR83Bx5FX",4652,3024,1559,13955
9.71394e+17,2018-03-07 14:36:00,https://twitter.com/JoeBiden/status/971394160468090880,"Sarah, I'm incredibly proud of you. You're a woman of real courage. https://t.co/kQlQdGWlbt",51,454,21,6165
9.71811e+17,2018-03-08 18:14:00,https://twitter.com/JoeBiden/status/971811298408325120,"Everyone does better when women are able to rise as high as their talents will take them.

On this International Womenâs Day, we honor all the brave women who have spoken out this year, and we recognize that our fight is still far from finished. https://t.co/eHGDZCiNUJ #IWD2018",286,4242,130,24562
9.73342e+17,2018-03-12 23:36:00,https://twitter.com/JoeBiden/status/973341874047148032,"I was in southwestern Pennsylvania with @ConorLambPA last week. Something's changing out there. You can feel the grassroots energy. And that'll beat big money every time. Let's bring this one home. Get out and vote, Pennsylvania. https://t.co/Rl9EO2Ok5d",630,8877,406,31328
9.73929e+17,2018-03-14 14:28:00,https://twitter.com/JoeBiden/status/973928846578933761,"The people of Pennsylvaniaâs 18th district showed up yesterday. They demonstrated that they want to be represented by someone who stands up for working people with actions, not just words. Who has heart. They found that in @ConorLambPA. He will represent them well.",526,5851,188,42319
9.74729e+17,2018-03-16 19:27:00,https://twitter.com/JoeBiden/status/974728763912146946,"Louise Slaughter was an unparalleled champion for women. I worked with her on the Violence Against Women Act, and I will always remember her grit and determination in standing up for women and families every day. She will be greatly missed.",181,1457,44,12933
9.76054e+17,2018-03-20 11:14:00,https://twitter.com/JoeBiden/status/976054381090091008,"Letâs give patients full electronic medical records within 24 hours of request, a safe place to store them, and a trusted way to share them. Details matter when using patient data to save and improve lives. 

My @BidenCancer op-ed: https://t.co/scNifu2zjS",430,1730,116,11850
9.76792e+17,2018-03-22 12:06:00,https://twitter.com/JoeBiden/status/976792123285569536,"Our top priority should be investing in our workers by 1. ensuring they have the skills &amp; opportunities to get a good job, 2. making work pay, and 3. cutting the costs of raising a family. 

Read my thoughts on how we can all help our workers succeed: https://t.co/LskwT40rA3",793,2132,106,10322
